2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/pelanggan/
2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.06s
2025-10-08 12:11:43 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.07s
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: OPTIONS http://127.0.0.1:8000/langganan/import/csv
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'accept': '*/*', 'access-control-request-method': 'POST', 'access-control-request-headers': 'authorization', 'origin': 'http://localhost:3000', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'sec-fetch-mode': 'cors', 'sec-fetch-site': 'cross-site', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.01s
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: POST http://127.0.0.1:8000/langganan/import/csv
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'content-length': '429', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'content-type': 'multipart/form-data; boundary=----WebKitFormBoundaryLJBInC5CBGdhUF6O', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Activity logged for user ahmad@ajnusa.com: POST /langganan/import/csv
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/langganan/
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:51 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.02s
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/data_teknis/?skip=0&limit=15
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/mikrotik_servers/
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/pelanggan/?limit=10000
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/odp/
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/paket_layanan/
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.04s
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.04s
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:53 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.06s
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/pelanggan/?skip=0&limit=15
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/harga_layanan
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 307 in 0.01s
2025-10-08 12:11:54 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.04s
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/data_teknis/?skip=0&limit=15
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/mikrotik_servers/
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/paket_layanan/
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/pelanggan/?limit=10000
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/odp/
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.05s
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.06s
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.06s
2025-10-08 12:11:55 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.08s
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/langganan/
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/pelanggan/
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/langganan/count
2025-10-08 12:12:28 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Windows"', 'authorization': '***REDACTED***', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="140", "Not=A?Brand";v="24", "Microsoft Edge";v="140"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'en-US,en;q=0.9,id;q=0.8'}
